Id,IsDeleted,AccountId,IsPrivate,Name,Description,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c
006f4000002NASFAA4,,001f4000003NkdcAAC,,Installation Proposal,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,11999,100,11999,,2018-08-15,New Customer,Closed Won.  Paperwork attached.,MM-2191,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASGAA4,,001f4000003NkddAAC,,Migration Proposal,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,20737,100,20737,,2018-07-25,New Customer,Closed Won.  Paperwork attached.,MM-2192,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASHAA4,,001f4000003Nkd4AAC,,System Assessment,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Won,12056,100,12056,,2018-09-10,New Customer,Closed Won.  Paperwork attached.,MM-2193,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASIAA4,,001f4000003NkcnAAC,,300 Add'l Users,Low user adoption because of lack of personalized dashboards,Closed Won,19497,100,19497,,2018-07-14,New Customer,Closed Won.  Paperwork attached.,MM-2194,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASJAA4,,001f4000003NkcwAAC,,mm 300 seats,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,18794,100,18794,,2018-04-10,New Customer,Closed Won.  Paperwork attached.,MM-2195,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NASKAA4,,001f4000003NkdbAAC,,350 seats,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Closed Won,16761,100,16761,,2018-09-21,New Customer,Closed Won.  Paperwork attached.,MM-2196,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASLAA4,,001f4000003NkdPAAS,,System Assessment,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Closed Won,11328,100,11328,,2018-04-16,New Customer,Closed Won.  Paperwork attached.,MM-2197,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NASMAA4,,001f4000003NkcuAAC,,Dashboard + BI Tool,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,10087,100,10087,,2018-10-16,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2198,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASNAA4,,001f4000003NkckAAC,,Add on Storage,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,10574,100,10574,,2018-04-12,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2199,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NASOAA4,,001f4000003Nkd1AAC,,500 seats mm,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Won,17574,100,17574,,2018-05-21,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2200,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NASPAA4,,001f4000003NkdiAAC,,dashboard assessment,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,15554,100,15554,,2018-06-13,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2201,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NASQAA4,,001f4000003NkdjAAC,,Migration to mm,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,24122,100,24122,,2018-07-09,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2202,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASRAA4,,001f4000003NkdCAAS,,Consulting Stage 1,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,23568,100,23568,,2018-07-25,Existing Customer - Downgrade,Closed Won.  Paperwork attached.,MM-2203,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASSAA4,,001f4000003NkdTAAS,,Consulting Stage 2,Current dashboard solution is very costly and not very user friendly,Proposal/Price Quote,18563,75,13922.25,,2018-12-28,New Customer,Closed Won.  Paperwork attached.,MM-2204,,,Pipeline,Pipeline,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2019-03-15T05:14:55.000+0000,005f4000000VrDDAA0,2019-03-15T05:14:55.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASTAA4,,001f4000003NkdDAAS,,Pilot 50 users,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,15632,100,15632,,2018-02-05,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2205,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NASUAA4,,001f4000003NkdIAAS,,Proof of Concept,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,22054,100,22054,,2018-08-25,New Customer,Closed Won.  Paperwork attached.,MM-2206,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASVAA4,,001f4000003NkdeAAC,,Pilot 25 users,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Won,10271,100,10271,,2018-08-07,New Customer,Closed Won.  Paperwork attached.,MM-2207,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASWAA4,,001f4000003NkdFAAS,,Training 30 hours,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,19283,100,19283,,2018-10-20,New Customer,Closed Won.  Paperwork attached.,MM-2237,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASXAA4,,001f4000003NkdfAAC,,Training 40 hours,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Closed Won,13621,100,13621,,2018-10-21,New Customer,Closed Won.  Paperwork attached.,MM-2238,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASYAA4,,001f4000003NkdJAAS,,Pilot 100 users,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Closed Won,12723,100,12723,,2018-08-26,New Customer,Closed Won.  Paperwork attached.,MM-2239,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASZAA4,,001f4000003NkdGAAS,,Add'l 500 seats,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,16068,100,16068,,2018-07-22,New Customer,Closed Won.  Paperwork attached.,MM-2240,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASaAAO,,001f4000003NkdXAAS,,Installation Proposal,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,19932,100,19932,,2018-08-19,New Customer,Closed Won.  Paperwork attached.,MM-2241,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASbAAO,,001f4000003NkdQAAS,,Migration Proposal,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Won,11439,100,11439,,2018-09-20,New Customer,Closed Won.  Paperwork attached.,MM-2242,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAScAAO,,001f4000003NkdUAAS,,System Assessment,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,20417,100,20417,,2018-05-01,New Customer,Closed Won.  Paperwork attached.,MM-2243,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NASdAAO,,001f4000003NkdsAAC,,300 Add'l Users,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,11496,100,11496,,2018-11-13,New Customer,Closed Won.  Paperwork attached.,MM-2244,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASeAAO,,001f4000003NkdWAAS,,mm 300 seats,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,15447,100,15447,,2018-05-08,New Customer,Closed Won.  Paperwork attached.,MM-2245,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NASfAAO,,001f4000003NkdKAAS,,350 seats,Current dashboard solution is very costly and not very user friendly,Closed Won,21401,100,21401,,2018-07-10,New Customer,Closed Won.  Paperwork attached.,MM-2246,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASgAAO,,001f4000003NkdZAAS,,System Assessment,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,11609,100,11609,,2018-09-16,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2247,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAShAAO,,001f4000003NkdaAAC,,Dashboard + BI Tool,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,15723,100,15723,,2018-03-01,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2248,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NASiAAO,,001f4000003NkdSAAS,,Add on Storage,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Won,20876,100,20876,,2018-10-23,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2249,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASjAAO,,001f4000003NkdRAAS,,500 seats mm,Low user adoption because of lack of personalized dashboards,Closed Won,10086,100,10086,,2018-06-19,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2250,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NASkAAO,,001f4000003NkdHAAS,,dashboard assessment,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,24099,100,24099,,2018-01-26,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2251,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NASlAAO,,001f4000003NkchAAC,,Migration to mm,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Closed Won,23062,100,23062,,2018-12-21,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2252,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASmAAO,,001f4000003NkcsAAC,,Consulting Stage 1,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Closed Won,24500,100,24500,,2018-11-01,Existing Customer - Downgrade,Closed Won.  Paperwork attached.,MM-2253,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASnAAO,,001f4000003NkciAAC,,Consulting Stage 2,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,19754,100,19754,,2018-01-11,New Customer,Closed Won.  Paperwork attached.,MM-2254,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NASoAAO,,001f4000003NkctAAC,,Pilot 50 users,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,14428,100,14428,,2018-01-26,New Customer,Closed Won.  Paperwork attached.,MM-2255,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NASpAAO,,001f4000003Nkd6AAC,,Proof of Concept,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Won,11856,100,11856,,2018-02-01,New Customer,Closed Won.  Paperwork attached.,MM-2256,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NASqAAO,,001f4000003NkdOAAS,,Pilot 25 users,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,19772,100,19772,,2018-07-01,New Customer,Closed Won.  Paperwork attached.,MM-2257,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NASrAAO,,001f4000003NkdVAAS,,mm 400 users,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,19232,100,19232,,2018-10-24,New Customer,Closed Won.  Paperwork attached.,MM-2258,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASsAAO,,001f4000003NkcxAAC,,Pilot 100 users,Current solution is not scalable.  Requires 2 full time IT resources and very long training schedule.  Only 18 people trained on the current dashboard product.,Closed Won,16021,100,16021,,2018-04-16,New Customer,Closed Won.  Paperwork attached.,MM-2259,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAStAAO,,001f4000003NkcrAAC,,Training 10 hours,Current dashboard solution is very costly and not very user friendly,Closed Won,14639,100,14639,,2018-04-20,New Customer,Closed Won.  Paperwork attached.,MM-2260,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NASuAAO,,001f4000003NkdzAAC,,Training 20 hours,Want 350 Seats of primary product.  Would like 4 weeks of consulting.  Definite issues in current dashboard product.,Closed Won,10494,100,10494,,2018-11-10,New Customer,Closed Won.  Paperwork attached.,MM-2261,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASvAAO,,001f4000003NkdvAAC,,Training 30 hours,"Cannot mashup external data, need enterprise mashup solution.  Current work-around is not adequate",Closed Won,16086,100,16086,,2018-11-20,New Customer,Closed Won.  Paperwork attached.,MM-2262,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASwAAO,,001f4000003Nke0AAC,,Training 40 hours,"Need a drag and drop interface, IT costs are too high, leading to near-zero customization due to high costs.",Closed Won,15698,100,15698,,2018-12-27,New Customer,Closed Won.  Paperwork attached.,MM-2263,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,005f4000000VrDDAA0,2018-11-05T10:10:10.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASxAAO,,001f4000003Nkd9AAC,,Pilot 100 users,Low user adoption because of lack of personalized dashboards,Closed Won,22247,100,22247,,2018-10-09,New Customer,Closed Won.  Paperwork attached.,MM-2264,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,4,2018,2018 4,,,,,,,,,
006f4000002NASyAAO,,001f4000003NkdAAAS,,Add'l 500 seats,"Current solution is not easy to use, and requires a long setup/implementation period.  This is not scalable and there is a lot of pushback from SFDC administrators",Closed Won,16328,100,16328,,2018-02-01,New Customer,Closed Won.  Paperwork attached.,MM-2265,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NASzAAO,,001f4000003NkcoAAC,,Installation Proposal,"Requires ""super users"" to learn the system, which is not the setup they want.  They prefer a product that all users can easily learn.",Closed Won,19260,100,19260,,2018-02-16,New Customer,Closed Won.  Paperwork attached.,MM-2266,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAT0AAO,,001f4000003NkdwAAC,,Migration Proposal,"Customer pain: training is too intense, product is too difficult to use, not a scalable solution.  Mashmatrix seems to solve all of those issues.",Closed Won,12514,100,12514,,2018-08-22,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2267,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAT1AAO,,001f4000003NkdoAAC,,System Assessment,"Current product is too expensive on a recurring basis, and maintenance fees are through the roof.  Requires IT administration, which is where they are looking to cut costs.",Closed Won,13232,100,13232,,2018-05-24,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2268,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,2,2018,2018 2,,,,,,,,,
006f4000002NAT2AAO,,001f4000003NkduAAC,,300 Add'l Users,Competing with on-premise solutions which are costly and require heavy administration and infrastructure.  Looking for a more cost effective solution,Closed Won,11169,100,11169,,2018-03-15,Existing Customer - Upgrade,Closed Won.  Paperwork attached.,MM-2269,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAT3AAO,,001f4000003NkdtAAC,,mm 300 seats,Using legacy systems and want to extract data from many sources and aggregate onto one screen.,Closed Won,11643,100,11643,,2018-08-06,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2270,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,3,2018,2018 3,,,,,,,,,
006f4000002NAT4AAO,,001f4000003NkdBAAS,,350 seats,Not currently using any SaaS solutions.  We seem to be the only product in contention.,Closed Won,10910,100,10910,,2018-01-16,Existing Customer - Replacement,Closed Won.  Paperwork attached.,MM-2271,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
006f4000002NAT5AAO,,001f4000003Nkd5AAC,,System Assessment,They don't use computers.  They throw rocks and sticks at each other for information-exchange.,Closed Won,14720,100,14720,,2018-03-17,Existing Customer - Downgrade,Closed Won.  Paperwork attached.,MM-2272,1,1,Closed,Closed,,,,005f4000000VrDDAA0,2017-08-04T09:09:27.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,005f4000000VrDDAA0,2018-11-05T10:14:28.000+0000,,1,2018,2018 1,,,,,,,,,
